userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
659,1.56903E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
660,1.56937E+12,0,FALSE,/signup,Android,FALSE,Chrome,77,640,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
661,1.56977E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,4,5,13,2
662,1.56979E+12,2,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
663,1.56918E+12,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,5,24,29,2
664,1.5697E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1366,1024,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,6,1
665,1.56881E+12,0,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
666,1.56881E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,2,12,6,8
667,1.56884E+12,1,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,4,3,1
668,1.5695E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,4,2,1
669,1.56975E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,4
670,1.56984E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,3,14,23,3
671,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,1,1,3
672,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,2
673,1.5688E+12,1,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
674,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,71,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
675,1.56891E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
676,1.56951E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,seen,0,,FALSE,FALSE,TRUE,TRUE,0,0,4,28,25,11
677,1.56986E+12,1,TRUE,/,Android,TRUE,Chrome,77,879,424,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
678,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,2,0,2
679,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,9,20,15,12
680,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,2,5,3,2
681,1.56903E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
682,1.56917E+12,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
683,1.56934E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
684,1.56875E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,1,1
685,1.56876E+12,0,TRUE,/,Android,TRUE,Chrome,77,748,360,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,32,36,5
686,1.56915E+12,0,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
687,1.56919E+12,0,FALSE,/,Android,TRUE,Chrome,77,740,360,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,1,4,2,2
688,1.56946E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,1,2,0,3
689,1.56951E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,0,3,6,9
690,1.56879E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
691,1.56941E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,8,19,13
692,1.56916E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
693,1.56919E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
694,1.56937E+12,0,TRUE,/,Android,TRUE,Chrome,77,760,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
695,1.56958E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
696,1.56968E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
697,1.56976E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,11,17,29,8
698,1.56978E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,6,5,1
699,1.56983E+12,1,FALSE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,1,3,3,2
700,1.56987E+12,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,2,2
701,1.56988E+12,1,TRUE,/,Android,TRUE,Chrome,77,869,412,google.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
702,1.56889E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,3,1,2
703,1.56931E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,0,2,1,9
704,1.56951E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,3
705,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,7
706,1.56888E+12,0,TRUE,/,Android,TRUE,Chrome,77,747,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
707,1.56926E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
708,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,9,7,9,2
709,1.56963E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,5,2
710,1.56963E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1194,834,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,1
711,1.5697E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,4,3,1
712,1.5697E+12,1,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,8,11,3
713,1.56891E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,3,1,2
714,1.56964E+12,2,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,FALSE,1,1,0,1,0,1
715,1.56978E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
716,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,33,39,7
717,1.56897E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,1,4
718,1.56897E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,2,1
719,1.56917E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,5,9,7,15
720,1.56931E+12,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
721,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
722,1.56905E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
723,1.56944E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
724,1.56959E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,3,3
725,1.5691E+12,0,TRUE,/,Android,TRUE,Chrome,76,720,360,facebook.com,completed,0,England,TRUE,TRUE,FALSE,TRUE,1,0,0,9,10,3
726,1.56911E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
727,1.56932E+12,1,TRUE,/,Android,TRUE,Chrome,77,771,360,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
728,1.56948E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,0,51,39,2
729,1.56949E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
730,1.56962E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,Wales,TRUE,TRUE,TRUE,TRUE,1,1,1,4,1,4
731,1.56988E+12,1,TRUE,/,Android,TRUE,Chrome,77,771,360,google.com,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,4,6,4,1
732,1.56885E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,5,4,9,12
733,1.56899E+12,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,21,23,9
734,1.56914E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,6
735,1.56918E+12,2,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,2
736,1.56917E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
737,1.56942E+12,1,TRUE,/,Android,TRUE,Chrome,77,823,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
738,1.56954E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,FALSE,FALSE,TRUE,1,1,0,7,7,1
739,1.5698E+12,0,TRUE,/,Android,TRUE,Chrome,77,808,393,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
740,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,1
741,1.56888E+12,0,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,0,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,1,1
742,1.56901E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,4
743,1.56954E+12,1,TRUE,/,Android,TRUE,Chrome,77,780,360,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,2,1,2
744,1.5697E+12,0,TRUE,/,Android,TRUE,Chrome,77,748,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,4,7,2
745,1.56976E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,8,39,36,6
746,1.56876E+12,0,TRUE,/,Android,TRUE,Chrome,76,747,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
747,1.569E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
748,1.56928E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
749,1.56961E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,6,6,3
750,1.56963E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
751,1.56968E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
752,1.56978E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
753,1.56892E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
754,1.56915E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,46,58,6
755,1.56951E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,4,3
756,1.56953E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
757,1.56979E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,4
758,1.56883E+12,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
759,1.56888E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,FALSE,TRUE,TRUE,TRUE,1,1,0,6,4,5
760,1.56917E+12,1,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
761,1.56948E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,2,6,5,8
762,1.56884E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,13,33,38,13
763,1.56902E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
764,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,1
765,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,2,2
766,1.56883E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
767,1.56893E+12,2,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,2,2,2
768,1.56927E+12,0,TRUE,/,Android,TRUE,Chrome,77,747,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
769,1.56952E+12,1,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,2,11,4
770,1.5688E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,3
771,1.56917E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,1,29,46,8
772,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,1,Northern Ireland,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
773,1.56939E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,3,0,2
774,1.56953E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,7,3,3
775,1.5698E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
776,1.56881E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,3
777,1.56923E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,4,8,4
778,1.56925E+12,1,TRUE,/,Android,TRUE,Chrome,76,915,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
779,1.56936E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
780,1.56949E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,5,6,2,1
781,1.56961E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
782,1.56969E+12,2,TRUE,/,Android,TRUE,Chrome,77,854,480,google.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,9
783,1.56975E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
784,1.56943E+12,2,TRUE,/,Android,FALSE,Chrome,76,846,412,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
785,1.56906E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,13,16,7
786,1.56907E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,5,23,34,5
787,1.56979E+12,1,TRUE,/,Android,TRUE,Chrome,77,880,424,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
788,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,seen,0,,FALSE,FALSE,TRUE,TRUE,0,0,0,2,0,1
789,1.56919E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,2,5
790,1.56922E+12,2,TRUE,/,Android,TRUE,Chrome,76,869,412,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,2,1,11
791,1.56962E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,4,4,2
792,1.5697E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,4
793,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,3,16,12,1
794,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
795,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
796,1.56941E+12,1,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,2,11,13,9
797,1.56945E+12,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,2
798,1.56894E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,3,1,14
799,1.56877E+12,2,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,35,32,6
800,1.56889E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,6,2,6
801,1.56936E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
802,1.56959E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
803,1.56975E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,3,2,1
804,1.569E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,8,6,6
805,1.56932E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
806,1.5696E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
807,1.56971E+12,2,TRUE,/,Android,TRUE,Chrome,77,676,320,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
808,1.56975E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
809,1.56979E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,1,24,20,6
810,1.56889E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
811,1.56933E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,0,2,2,7
812,1.56944E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,14,9,1
813,1.56958E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
814,1.56979E+12,2,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,3,2,1
815,1.56979E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
816,1.56983E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,15,12,1
817,1.56876E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,23,22,6
818,1.56892E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
819,1.56893E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,2,5,2,5
820,1.5692E+12,0,TRUE,/,Android,TRUE,Chrome,77,786,393,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,9,7,3
821,1.56932E+12,0,TRUE,/,Android,TRUE,Chrome,76,747,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
822,1.56933E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
823,1.56955E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,320,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,1
824,1.5697E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,7,2,5
